422,1
423,1
424,0
425,1
426,1
427,0
428,1
429,0
430,1
431,1
432,0
433,1
434,1
435,0
436,0
437,0
438,1
439,0
440,1
441,0
442,0
443,1
444,1
445,1
446,1
447,1
448,1
449,0
450,1
451,0
452,0
453,0
454,1
455,1
456,1
457,0
458,0
459,0
460,1
461,0
462,0
463,1
464,0
465,1
466,0
467,0
468,0
469,1
470,1
471,0
472,1
473,0
474,0
475,1
476,1
477,0
478,0
479,1
480,1
481,1
482,0
483,1
484,1
485,0
486,1
487,1
488,1
489,0
490,0
491,1
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,1
500,0
501,0
502,1
503,1
504,1
505,1
506,1
507,1
508,0
509,0
510,0
511,0
512,1
513,0
514,1
515,0
516,0
517,1
518,0
519,0
520,0
521,0
522,1
523,0
524,0
525,0
526,1
527,0
528,0
529,0
530,0
531,0
532,0
533,1
534,1
535,1
536,1
537,0
538,1
539,0
540,1
541,0
542,0
543,1
544,1
545,1
546,1
547,0
548,1
549,0
550,1
551,0
552,1
553,0
554,0
555,1
556,1
557,0
558,1
559,1
560,0
561,0
562,0
563,1
564,0
565,1
566,0
567,1
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,1
578,1
579,0
580,1
581,1
582,1
583,1
584,1
585,0
586,1
587,1
588,0
589,1
590,1
591,0
592,0
593,0
594,1
595,1
596,1
597,0
598,0
599,0
600,0
601,0
602,1
603,1
604,0
605,1
606,1
607,0
608,1
609,0
610,1
611,1
612,1
613,0
614,0
615,0
616,0
617,1
618,0
619,1
620,1
621,1
622,1
623,0
624,0
625,0
626,0
627,1
628,1
629,1
630,0
631,0
632,0
633,1
634,1
635,0
636,0
637,1
638,0
639,0
640,0
641,1
642,1
643,0
644,0
645,1
646,0
647,0
648,1
649,0
650,1
651,1
652,1
653,1
654,1
655,0
656,1
657,1
658,0
659,1
660,1
661,0
662,0
663,0
664,1
665,1
666,0
667,0
668,1
669,0
670,1
671,1
672,1
673,0
674,1
675,1
676,0
677,0
678,0
679,0
680,1
681,0
682,0
683,0
684,1
685,1
686,0
687,1
688,1
689,0
690,1
691,0
692,0
693,0
694,0
695,0
696,0
697,1
698,1
699,1
700,1
701,1
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,1
710,0
711,0
712,1
713,0
714,1
715,0
716,0
717,0
718,0
719,1
720,0
721,1
722,1
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,1
732,1
733,1
734,1
735,0
736,0
737,0
738,0
739,1
740,0
741,1
742,0
743,0
744,0
745,1
746,0
747,1
748,0
749,1
750,0
751,0
752,0
753,0
754,0
755,1
756,0
757,0
758,1
759,0
760,0
761,1
762,1
763,0
764,1
765,1
766,0
767,0
768,1
769,1
770,1
771,1
772,1
773,0
774,0
775,1
776,1
777,0
778,1
779,1
780,0
781,0
782,0
783,0
784,1
785,1
786,0
787,1
788,0
789,1
790,0
791,1
792,0
793,0
794,1
795,0
796,0
797,0
798,1
799,0
800,1
801,1
802,0
803,1
804,0
805,0
806,0
807,1
808,0
809,1
810,0
811,0
812,0
813,0
814,0
815,1
816,1
817,1
818,1
819,1
820,0
821,1
822,1
823,0
824,0
825,0
826,1
827,0
828,0
829,0
830,1
831,1
832,0
833,0
834,0
835,0
836,1
837,0
838,1
839,0
840,0
841,0
842,1
843,1
844,0
845,0
846,1
847,0
848,1
849,0
850,1
851,0
852,0
853,1
854,0
855,0
856,1
857,0
858,0
859,1
860,1
861,0
862,0
863,0
864,0
865,1
866,1
867,1
868,0
869,0
870,1
871,1
872,1
873,1
874,1
875,0
876,0
877,0
878,0
879,0
880,1
881,0
882,0
883,1
884,0
885,1
886,0
887,0
888,1
889,0
890,1
891,1
892,0
893,1
894,0
895,0
896,0
897,0
898,0
899,1
900,0
901,0
902,1
903,1
904,0
905,0
906,1
907,0
908,0
909,0
910,0
911,0
912,1
913,0
914,1
915,1
916,1
917,0
918,0
919,0
920,0
921,0
922,1
923,0
924,0
925,1
926,1
927,0
928,1
929,1
930,1
931,1
932,1
933,0
934,1
935,1
936,0
937,0
938,0
939,0
940,1
941,0
942,1
943,0
944,1
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,1
956,0
957,1
958,0
959,1
960,1
961,1
962,0
963,1
964,1
965,1
966,0
967,1
968,1
969,1
970,1
971,1
972,0
973,0
974,1
975,0
976,1
977,0
978,1
979,1
980,0
981,0
982,0
983,1
984,0
985,0
986,0
987,1
988,0
989,0
990,1
991,0
992,1
993,1
994,0
995,0
996,0
997,1
998,1
999,0
1000,1
